name,url,covers,tier,note
World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=PH,"Remittance inflows, share of GDP, net migration, FDI and exports, 1977-2025",secondary,"Remittances compiled from BSP balance-of-payments reporting"
