name,url,covers,tier,note
Our World in Data COVID-19 dataset,https://docs.owid.io/projects/covid/en/latest/,"Cases, deaths, testing, stringency, vaccination and excess mortality",secondary,"OWID compiles WHO, JHU and national sources onto one date index"
