date,ticker,close,value_php,source
2018-10-12,AGI,11.72,39251294.0,PSE Edge
2018-10-15,AGI,11.62,45703096.0,PSE Edge
2018-10-16,AGI,11.68,61871488.0,PSE Edge
2018-10-17,AGI,11.72,55197280.0,PSE Edge
2018-10-18,AGI,11.94,40759420.0,PSE Edge
2018-10-19,AGI,11.9,33901502.0,PSE Edge
2018-10-22,AGI,12.1,80208414.0,PSE Edge
2018-10-23,AGI,11.9,36317092.0,PSE Edge
2018-10-24,AGI,11.7,18396194.0,PSE Edge
2018-10-25,AGI,11.5,70333214.0,PSE Edge
2018-10-26,AGI,11.5,32263760.0,PSE Edge
2018-10-29,AGI,11.6,12585046.0,PSE Edge
2018-10-30,AGI,11.32,84499624.0,PSE Edge
2018-10-31,AGI,11.36,69961516.0,PSE Edge
2018-11-05,AGI,11.8,98657170.0,PSE Edge
2018-11-06,AGI,11.64,61323914.0,PSE Edge
2018-11-07,AGI,11.42,69345488.0,PSE Edge
2018-11-08,AGI,11.44,60829760.0,PSE Edge
2018-11-09,AGI,11.12,98739320.0,PSE Edge
2018-11-12,AGI,10.6,149154650.0,PSE Edge
2018-11-13,AGI,10.5,82331012.0,PSE Edge
2018-11-14,AGI,10.54,114970442.0,PSE Edge
2018-11-15,AGI,10.28,95004716.0,PSE Edge
2018-11-16,AGI,10.7,124134826.0,PSE Edge
2018-11-19,AGI,10.76,175994714.0,PSE Edge
2018-11-20,AGI,10.88,75787802.0,PSE Edge
2018-11-21,AGI,10.74,62495040.0,PSE Edge
2018-11-22,AGI,11.0,240716908.0,PSE Edge
2018-11-23,AGI,11.14,122755196.0,PSE Edge
2018-11-26,AGI,11.18,135757086.0,PSE Edge
2018-11-27,AGI,11.24,46381750.0,PSE Edge
2018-11-28,AGI,11.16,58308086.0,PSE Edge
2018-11-29,AGI,11.42,406640780.0,PSE Edge
2018-12-03,AGI,11.4,347937294.0,PSE Edge
2018-12-04,AGI,11.84,290350108.0,PSE Edge
2018-12-05,AGI,11.9,96397574.0,PSE Edge
2018-12-06,AGI,11.88,49396244.0,PSE Edge
2018-12-07,AGI,11.86,84476084.0,PSE Edge
2018-12-10,AGI,11.66,13485988.0,PSE Edge
2018-12-11,AGI,11.82,85787356.0,PSE Edge
2018-12-12,AGI,11.9,206369006.0,PSE Edge
2018-12-13,AGI,12.2,160741374.0,PSE Edge
2018-12-14,AGI,12.24,171564058.0,PSE Edge
2018-12-17,AGI,12.42,79590064.0,PSE Edge
2018-12-18,AGI,12.26,77993172.0,PSE Edge
2018-12-19,AGI,12.28,91900806.0,PSE Edge
2018-12-20,AGI,12.46,44701328.0,PSE Edge
2018-12-21,AGI,12.3,88772972.0,PSE Edge
2018-12-26,AGI,11.74,51190580.0,PSE Edge
2018-12-27,AGI,11.98,47547474.0,PSE Edge
2018-12-28,AGI,11.9,40571036.0,PSE Edge
2019-01-02,AGI,11.9,30179494.0,PSE Edge
2019-01-03,AGI,11.9,66453378.0,PSE Edge
2019-01-04,AGI,11.8,52850114.0,PSE Edge
2019-01-07,AGI,11.8,153387832.0,PSE Edge
2019-01-08,AGI,11.78,107662290.0,PSE Edge
2019-01-09,AGI,12.18,170304334.0,PSE Edge
2019-01-10,AGI,12.72,330672806.0,PSE Edge
2019-01-11,AGI,12.78,249759730.0,PSE Edge
2019-01-14,AGI,13.06,125805552.0,PSE Edge
2019-01-15,AGI,13.4,135257824.0,PSE Edge
2019-01-16,AGI,13.38,126952216.0,PSE Edge
2019-01-17,AGI,13.96,310247466.0,PSE Edge
2019-01-18,AGI,14.28,172261014.0,PSE Edge
2019-01-21,AGI,14.08,223249798.0,PSE Edge
2019-01-22,AGI,14.06,177906896.0,PSE Edge
2019-01-23,AGI,14.2,159894900.0,PSE Edge
2019-01-24,AGI,14.26,89576056.0,PSE Edge
2019-01-25,AGI,14.38,90965098.0,PSE Edge
2019-01-28,AGI,14.28,68153972.0,PSE Edge
2019-01-29,AGI,14.08,62416042.0,PSE Edge
2019-01-30,AGI,13.62,120475430.0,PSE Edge
2019-01-31,AGI,13.7,187069336.0,PSE Edge
2019-02-01,AGI,13.9,138940326.0,PSE Edge
2019-02-04,AGI,13.8,38911996.0,PSE Edge
2019-02-06,AGI,13.8,88772608.0,PSE Edge
2019-02-07,AGI,13.86,23756864.0,PSE Edge
2019-02-08,AGI,13.78,93907262.0,PSE Edge
2019-02-11,AGI,13.96,63808732.0,PSE Edge
2019-02-12,AGI,14.3,141587416.0,PSE Edge
2019-02-13,AGI,13.66,90833350.0,PSE Edge
2019-02-14,AGI,13.86,62689986.0,PSE Edge
2019-02-15,AGI,13.86,154009442.0,PSE Edge
2019-02-18,AGI,13.88,80004646.0,PSE Edge
2019-02-19,AGI,13.82,84999876.0,PSE Edge
2019-02-20,AGI,14.2,147026434.0,PSE Edge
2019-02-21,AGI,14.3,109739282.0,PSE Edge
2019-02-22,AGI,14.0,58036840.0,PSE Edge
2019-02-26,AGI,14.2,110728588.0,PSE Edge
2019-02-27,AGI,13.98,161076182.0,PSE Edge
2019-02-28,AGI,13.7,177133132.0,PSE Edge
2019-03-01,AGI,13.7,94403572.0,PSE Edge
2019-03-04,AGI,13.9,53257502.0,PSE Edge
2019-03-05,AGI,13.94,88480400.0,PSE Edge
2019-03-06,AGI,14.18,108525408.0,PSE Edge
2019-03-07,AGI,14.58,150131010.0,PSE Edge
2019-03-08,AGI,14.62,53109510.0,PSE Edge
2019-03-11,AGI,14.98,263601716.0,PSE Edge
2019-03-12,AGI,15.0,139052548.0,PSE Edge
2019-03-13,AGI,14.98,86037228.0,PSE Edge
2019-03-14,AGI,15.1,132464572.0,PSE Edge
2019-03-15,AGI,15.5,210884168.0,PSE Edge
2019-03-18,AGI,15.58,193299280.0,PSE Edge
2019-03-19,AGI,15.56,129589574.0,PSE Edge
2019-03-20,AGI,15.72,108439434.0,PSE Edge
2019-03-21,AGI,15.78,110299330.0,PSE Edge
2019-03-22,AGI,16.3,299505890.0,PSE Edge
2019-03-25,AGI,15.94,73066724.0,PSE Edge
2019-03-26,AGI,16.06,94037492.0,PSE Edge
2019-03-27,AGI,15.94,74343394.0,PSE Edge
2019-03-28,AGI,16.18,134712116.0,PSE Edge
2019-03-29,AGI,16.16,113989262.0,PSE Edge
2019-04-01,AGI,15.66,93832466.0,PSE Edge
2019-04-02,AGI,15.9,60446126.0,PSE Edge
2019-04-03,AGI,16.16,44601510.0,PSE Edge
2019-04-04,AGI,16.0,75372070.0,PSE Edge
2019-04-05,AGI,15.96,113184824.0,PSE Edge
2019-04-08,AGI,16.4,255544214.0,PSE Edge
2019-04-10,AGI,16.32,559239782.0,PSE Edge
2019-04-11,AGI,15.6,182415540.0,PSE Edge
2019-04-12,AGI,15.4,124756122.0,PSE Edge
2019-04-15,AGI,14.98,176489632.0,PSE Edge
2019-04-16,AGI,14.66,96603038.0,PSE Edge
2019-04-17,AGI,14.98,324031372.0,PSE Edge
2019-04-22,AGI,15.0,65967906.0,PSE Edge
2019-04-23,AGI,14.56,115399108.0,PSE Edge
2019-04-24,AGI,14.5,118992614.0,PSE Edge
2019-04-25,AGI,14.82,99356454.0,PSE Edge
2019-04-26,AGI,14.96,45221810.0,PSE Edge
2019-04-29,AGI,15.18,65351290.0,PSE Edge
2019-04-30,AGI,14.96,46697798.0,PSE Edge
2019-05-02,AGI,15.56,134531980.0,PSE Edge
2019-05-03,AGI,15.32,45964266.0,PSE Edge
2019-05-06,AGI,15.1,84997302.0,PSE Edge
2019-05-07,AGI,14.84,87577134.0,PSE Edge
2019-05-08,AGI,14.4,174450830.0,PSE Edge
2019-05-09,AGI,13.58,192535320.0,PSE Edge
2019-05-10,AGI,13.6,167062378.0,PSE Edge
2019-05-14,AGI,13.88,86027308.0,PSE Edge
2019-05-15,AGI,13.6,70000622.0,PSE Edge
2019-05-16,AGI,13.6,114907276.0,PSE Edge
2019-05-17,AGI,13.9,154522170.0,PSE Edge
2019-05-20,AGI,13.8,75021148.0,PSE Edge
2019-05-21,AGI,14.74,99375296.0,PSE Edge
2019-05-22,AGI,14.6,66105308.0,PSE Edge
2019-05-23,AGI,14.74,60032262.0,PSE Edge
2019-05-24,AGI,14.7,42066346.0,PSE Edge
2019-05-27,AGI,14.54,35638582.0,PSE Edge
2019-05-28,AGI,15.0,230066602.0,PSE Edge
2019-05-29,AGI,15.1,69646754.0,PSE Edge
2019-05-30,AGI,15.28,84311678.0,PSE Edge
2019-05-31,AGI,15.6,180486964.0,PSE Edge
2019-06-03,AGI,16.0,146887498.0,PSE Edge
2019-06-04,AGI,15.9,59257116.0,PSE Edge
2019-06-06,AGI,15.6,78567902.0,PSE Edge
2019-06-07,AGI,15.52,13975238.0,PSE Edge
2019-06-10,AGI,15.98,43141326.0,PSE Edge
2019-06-11,AGI,15.8,66520654.0,PSE Edge
2019-06-13,AGI,15.58,85954274.0,PSE Edge
2019-06-14,AGI,15.5,105963154.0,PSE Edge
2019-06-17,AGI,15.4,38477426.0,PSE Edge
2019-06-18,AGI,15.1,50118694.0,PSE Edge
2019-06-19,AGI,15.2,34608100.0,PSE Edge
2019-06-20,AGI,15.3,110742322.0,PSE Edge
2019-06-21,AGI,15.12,100126682.0,PSE Edge
2019-06-24,AGI,15.2,29599230.0,PSE Edge
2019-06-25,AGI,15.4,53972696.0,PSE Edge
2019-06-26,AGI,15.24,93411374.0,PSE Edge
2019-06-27,AGI,15.32,86924846.0,PSE Edge
2019-06-28,AGI,15.44,89524346.0,PSE Edge
2019-07-01,AGI,15.42,63620568.0,PSE Edge
2019-07-02,AGI,15.86,132438876.0,PSE Edge
2019-07-03,AGI,15.7,56324266.0,PSE Edge
2019-07-04,AGI,15.7,77851368.0,PSE Edge
2019-07-05,AGI,15.7,89358866.0,PSE Edge
2019-07-08,AGI,15.3,96876768.0,PSE Edge
2019-07-09,AGI,15.2,57137452.0,PSE Edge
2019-07-10,AGI,15.4,79258232.0,PSE Edge
2019-07-11,AGI,15.74,32009210.0,PSE Edge
2019-07-12,AGI,15.5,79049806.0,PSE Edge
2019-07-15,AGI,15.7,96961842.0,PSE Edge
2019-07-16,AGI,15.82,257761122.0,PSE Edge
2019-07-17,AGI,15.64,156141552.0,PSE Edge
2019-07-18,AGI,15.58,47741554.0,PSE Edge
2019-07-19,AGI,15.9,137092910.0,PSE Edge
2019-07-22,AGI,15.74,38175416.0,PSE Edge
2019-07-23,AGI,15.72,45095244.0,PSE Edge
2019-07-24,AGI,15.6,49647588.0,PSE Edge
2019-07-25,AGI,15.8,82096442.0,PSE Edge
2019-07-26,AGI,15.8,116896024.0,PSE Edge
2019-07-29,AGI,15.74,34539984.0,PSE Edge
2019-07-30,AGI,15.6,52993906.0,PSE Edge
2019-07-31,AGI,15.58,87059550.0,PSE Edge
2019-08-01,AGI,15.62,49968934.0,PSE Edge
2019-08-02,AGI,15.5,68100860.0,PSE Edge
2019-08-05,AGI,15.22,78649242.0,PSE Edge
2019-08-06,AGI,14.6,88595226.0,PSE Edge
2019-08-07,AGI,14.8,102745048.0,PSE Edge
2019-08-08,AGI,14.46,48511100.0,PSE Edge
2019-08-09,AGI,14.18,34168420.0,PSE Edge
2019-08-13,AGI,14.12,100588576.0,PSE Edge
2019-08-14,AGI,13.3,124805344.0,PSE Edge
2019-08-15,AGI,12.68,232963322.0,PSE Edge
2019-08-16,AGI,13.02,191677272.0,PSE Edge
2019-08-19,AGI,13.2,146440608.0,PSE Edge
2019-08-20,AGI,13.2,141706450.0,PSE Edge
2019-08-22,AGI,12.8,248566388.0,PSE Edge
2019-08-23,AGI,12.26,243504490.0,PSE Edge
2019-08-27,AGI,12.26,165355532.0,PSE Edge
2019-08-28,AGI,12.76,105048192.0,PSE Edge
2019-08-29,AGI,12.98,65118706.0,PSE Edge
2019-08-30,AGI,12.7,147823060.0,PSE Edge
2019-09-02,AGI,12.92,56616136.0,PSE Edge
2019-09-03,AGI,12.44,93037206.0,PSE Edge
2019-09-04,AGI,12.24,65290286.0,PSE Edge
2019-09-05,AGI,12.1,139909476.0,PSE Edge
2019-09-06,AGI,12.2,81953010.0,PSE Edge
2019-09-09,AGI,12.2,50104336.0,PSE Edge
2019-09-10,AGI,12.12,74486750.0,PSE Edge
2019-09-11,AGI,12.38,57690322.0,PSE Edge
2019-09-12,AGI,12.5,48162406.0,PSE Edge
2019-09-13,AGI,12.68,30607098.0,PSE Edge
2019-09-16,AGI,12.76,40244860.0,PSE Edge
2019-09-17,AGI,12.56,21445162.0,PSE Edge
2019-09-18,AGI,12.5,68402420.0,PSE Edge
2019-09-19,AGI,12.38,66640204.0,PSE Edge
2019-09-20,AGI,12.26,123051484.0,PSE Edge
2019-09-23,AGI,12.06,58504320.0,PSE Edge
2019-09-24,AGI,11.86,110876472.0,PSE Edge
2019-09-25,AGI,11.3,138582898.0,PSE Edge
2019-09-26,AGI,11.3,274897352.0,PSE Edge
2019-09-27,AGI,10.9,172444296.0,PSE Edge
2019-09-30,AGI,10.9,196368980.0,PSE Edge
2019-10-01,AGI,10.8,86884448.0,PSE Edge
2019-10-02,AGI,10.6,95298988.0,PSE Edge
2019-10-03,AGI,10.46,82332910.0,PSE Edge
2019-10-04,AGI,11.28,262957892.0,PSE Edge
2019-10-07,AGI,10.9,77561316.0,PSE Edge
2019-10-08,AGI,10.6,194430760.0,PSE Edge
2019-10-09,AGI,10.9,132754494.0,PSE Edge
2019-10-10,AGI,10.66,269331510.0,PSE Edge
2019-10-11,AGI,10.78,43178502.0,PSE Edge
2019-10-14,AGI,11.06,47464220.0,PSE Edge
2019-10-15,AGI,11.48,196767340.0,PSE Edge
2019-10-16,AGI,11.7,48864926.0,PSE Edge
2019-10-17,AGI,11.78,34720586.0,PSE Edge
2019-10-18,AGI,11.64,123343154.0,PSE Edge
2019-10-21,AGI,11.82,60182160.0,PSE Edge
2019-10-22,AGI,11.98,63611754.0,PSE Edge
2019-10-23,AGI,11.7,47604876.0,PSE Edge
2019-10-24,AGI,11.9,32915684.0,PSE Edge
2019-10-25,AGI,11.7,130662010.0,PSE Edge
2019-10-28,AGI,11.62,45855540.0,PSE Edge
2019-10-29,AGI,11.96,252477992.0,PSE Edge
2019-10-30,AGI,11.6,127756594.0,PSE Edge
2019-10-31,AGI,11.48,151409988.0,PSE Edge
2019-11-04,AGI,11.7,25281492.0,PSE Edge
2019-11-05,AGI,11.74,74644942.0,PSE Edge
2019-11-06,AGI,11.5,117794380.0,PSE Edge
2019-11-07,AGI,11.3,183537628.0,PSE Edge
2019-11-08,AGI,10.62,850728474.0,PSE Edge
2019-11-11,AGI,11.28,389261210.0,PSE Edge
2019-11-12,AGI,11.64,239751204.0,PSE Edge
2019-11-13,AGI,11.62,203870024.0,PSE Edge
2019-11-14,AGI,11.6,206979696.0,PSE Edge
2019-11-15,AGI,11.54,76858384.0,PSE Edge
2019-11-18,AGI,11.4,74150660.0,PSE Edge
2019-11-19,AGI,11.4,2394942464.0,PSE Edge
2019-11-20,AGI,11.32,90363984.0,PSE Edge
2019-11-21,AGI,11.22,136706100.0,PSE Edge
2019-11-22,AGI,11.18,185581032.0,PSE Edge
2019-11-25,AGI,11.14,212511366.0,PSE Edge
2019-11-26,AGI,10.78,3310967300.0,PSE Edge
2019-11-27,AGI,11.18,452125836.0,PSE Edge
2019-11-28,AGI,11.1,440387928.0,PSE Edge
2019-11-29,AGI,11.06,226053712.0,PSE Edge
2019-12-02,AGI,11.06,68207616.0,PSE Edge
2019-12-03,AGI,11.06,251324232.0,PSE Edge
2019-12-04,AGI,11.1,42835080.0,PSE Edge
2019-12-05,AGI,11.06,184055046.0,PSE Edge
2019-12-06,AGI,11.12,42017848.0,PSE Edge
2019-12-09,AGI,11.08,53252510.0,PSE Edge
2019-12-10,AGI,11.08,156418560.0,PSE Edge
2019-12-11,AGI,11.1,141273140.0,PSE Edge
2019-12-12,AGI,11.1,83553614.0,PSE Edge
2019-12-13,AGI,11.16,84451378.0,PSE Edge
2019-12-16,AGI,11.38,210538240.0,PSE Edge
2019-12-17,AGI,11.32,231022064.0,PSE Edge
2019-12-18,AGI,11.36,277825592.0,PSE Edge
2019-12-19,AGI,11.32,219275852.0,PSE Edge
2019-12-20,AGI,11.5,279743244.0,PSE Edge
2019-12-23,AGI,11.46,20275714.0,PSE Edge
2019-12-26,AGI,11.6,54165578.0,PSE Edge
2019-12-27,AGI,11.66,204259208.0,PSE Edge
2020-01-02,AGI,11.3,59072076.0,PSE Edge
2020-01-03,AGI,11.3,26304572.0,PSE Edge
2020-01-06,AGI,11.08,94512396.0,PSE Edge
2020-01-07,AGI,11.2,27896396.0,PSE Edge
2020-01-08,AGI,11.02,63049460.0,PSE Edge
2020-01-09,AGI,11.2,42251086.0,PSE Edge
2020-01-10,AGI,11.18,28193546.0,PSE Edge
2020-01-14,AGI,11.12,29731136.0,PSE Edge
2020-01-15,AGI,11.0,44098418.0,PSE Edge
2020-01-16,AGI,11.02,40002894.0,PSE Edge
2020-01-17,AGI,11.02,8594514.0,PSE Edge
2020-01-20,AGI,11.0,34352532.0,PSE Edge
2020-01-21,AGI,10.94,103337336.0,PSE Edge
2020-01-22,AGI,10.92,38844878.0,PSE Edge
2020-01-23,AGI,11.0,30264002.0,PSE Edge
2020-01-24,AGI,11.1,9721184.0,PSE Edge
2020-01-27,AGI,10.92,12616110.0,PSE Edge
2020-01-28,AGI,10.88,74519974.0,PSE Edge
2020-01-29,AGI,10.84,40211894.0,PSE Edge
2020-01-30,AGI,10.78,49542544.0,PSE Edge
2020-01-31,AGI,10.8,132809812.0,PSE Edge
2020-02-03,AGI,10.52,34466616.0,PSE Edge
2020-02-04,AGI,10.52,74269184.0,PSE Edge
2020-02-05,AGI,10.42,84489668.0,PSE Edge
2020-02-06,AGI,10.5,73296842.0,PSE Edge
2020-02-07,AGI,10.7,47529470.0,PSE Edge
2020-02-10,AGI,10.5,39725898.0,PSE Edge
2020-02-11,AGI,10.5,140953026.0,PSE Edge
2020-02-12,AGI,10.44,20551598.0,PSE Edge
2020-02-13,AGI,10.36,109701130.0,PSE Edge
2020-02-14,AGI,10.3,119815408.0,PSE Edge
2020-02-17,AGI,10.36,37910522.0,PSE Edge
2020-02-18,AGI,10.3,37676228.0,PSE Edge
2020-02-19,AGI,10.4,63458124.0,PSE Edge
2020-02-20,AGI,10.5,38445158.0,PSE Edge
2020-02-21,AGI,10.26,169543002.0,PSE Edge
2020-02-24,AGI,10.2,132188606.0,PSE Edge
2020-02-26,AGI,10.02,233853245.0,PSE Edge
2020-02-27,AGI,10.02,165922031.0,PSE Edge
2020-02-28,AGI,10.04,146783009.0,PSE Edge
2020-03-02,AGI,9.92,107741970.0,PSE Edge
2020-03-03,AGI,9.93,131450393.0,PSE Edge
2020-03-04,AGI,9.93,79527741.0,PSE Edge
2020-03-05,AGI,9.93,103448802.0,PSE Edge
2020-03-06,AGI,9.93,87256107.0,PSE Edge
2020-03-09,AGI,9.9,215059465.0,PSE Edge
2020-03-10,AGI,9.81,144630148.0,PSE Edge
2020-03-11,AGI,10.0,67199601.0,PSE Edge
2020-03-12,AGI,9.75,238303372.0,PSE Edge
2020-03-13,AGI,9.05,292893901.0,PSE Edge
2020-03-16,AGI,8.02,576357341.0,PSE Edge
2020-03-19,AGI,5.69,62866437.0,PSE Edge
2020-03-20,AGI,6.23,49434754.0,PSE Edge
2020-03-23,AGI,5.98,14112321.0,PSE Edge
2020-03-24,AGI,6.14,18053711.0,PSE Edge
2020-03-25,AGI,6.4,1081369149.0,PSE Edge
2020-03-26,AGI,6.64,35489768.0,PSE Edge
2020-03-27,AGI,6.87,33841546.0,PSE Edge
2020-03-30,AGI,6.55,11110546.0,PSE Edge
2020-03-31,AGI,6.98,68690230.0,PSE Edge
2020-04-01,AGI,6.97,14374236.0,PSE Edge
2020-04-02,AGI,6.95,15421069.0,PSE Edge
2020-04-03,AGI,7.03,11076389.0,PSE Edge
2020-04-06,AGI,6.92,21894001.0,PSE Edge
2020-04-07,AGI,6.91,19594793.0,PSE Edge
2020-04-08,AGI,6.64,26693531.0,PSE Edge
2020-04-13,AGI,6.76,38166115.0,PSE Edge
2020-04-14,AGI,6.98,25587243.0,PSE Edge
2020-04-15,AGI,7.4,127188751.0,PSE Edge
2020-04-16,AGI,7.02,33036322.0,PSE Edge
2020-04-17,AGI,7.1,51671886.0,PSE Edge
2020-04-20,AGI,7.13,18688579.0,PSE Edge
2020-04-21,AGI,6.65,75751737.0,PSE Edge
2020-04-22,AGI,6.35,85555233.0,PSE Edge
2020-04-23,AGI,6.45,55415754.0,PSE Edge
2020-04-24,AGI,6.36,59252022.0,PSE Edge
2020-04-27,AGI,6.3,9810446.0,PSE Edge
2020-04-28,AGI,6.25,18752187.0,PSE Edge
2020-04-29,AGI,6.25,21069178.0,PSE Edge
2020-04-30,AGI,6.46,35416203.0,PSE Edge
2020-05-04,AGI,6.02,52847882.0,PSE Edge
2020-05-05,AGI,6.14,17870922.0,PSE Edge
2020-05-06,AGI,6.06,41733842.0,PSE Edge
2020-05-07,AGI,6.23,10855540.0,PSE Edge
2020-05-08,AGI,6.27,20921932.0,PSE Edge
2020-05-11,AGI,6.3,21684999.0,PSE Edge
2020-05-12,AGI,6.2,12737885.0,PSE Edge
2020-05-13,AGI,6.21,9923481.0,PSE Edge
2020-05-14,AGI,6.14,10965121.0,PSE Edge
2020-05-15,AGI,6.19,7071980.0,PSE Edge
2020-05-18,AGI,6.08,10646941.0,PSE Edge
2020-05-19,AGI,6.2,11171332.0,PSE Edge
2020-05-20,AGI,6.05,6891400.0,PSE Edge
2020-05-21,AGI,6.14,10144357.0,PSE Edge
2020-05-22,AGI,6.05,13902932.0,PSE Edge
2020-05-26,AGI,5.9,28690047.0,PSE Edge
2020-05-27,AGI,5.9,10607904.0,PSE Edge
2020-05-28,AGI,5.95,8441106.0,PSE Edge
2020-05-29,AGI,6.0,25701787.0,PSE Edge
2020-06-01,AGI,6.03,37530716.0,PSE Edge
2020-06-02,AGI,6.21,70349162.0,PSE Edge
2020-06-03,AGI,6.26,141732223.0,PSE Edge
2020-06-04,AGI,6.55,175723544.0,PSE Edge
2020-06-05,AGI,7.07,214026385.0,PSE Edge
2020-06-08,AGI,7.5,240822583.0,PSE Edge
2020-06-09,AGI,7.3,433103317.0,PSE Edge
2020-06-10,AGI,7.1,444978689.0,PSE Edge
2020-06-11,AGI,7.0,320748143.0,PSE Edge
2020-06-15,AGI,6.9,235780560.0,PSE Edge
2020-06-16,AGI,7.29,215474066.0,PSE Edge
2020-06-17,AGI,7.2,415990143.0,PSE Edge
2020-06-18,AGI,7.06,205809267.0,PSE Edge
2020-06-19,AGI,6.98,176503483.0,PSE Edge
2020-06-22,AGI,6.97,263354709.0,PSE Edge
2020-06-23,AGI,7.0,364778009.0,PSE Edge
2020-06-24,AGI,7.05,353874454.0,PSE Edge
2020-06-25,AGI,6.86,313618853.0,PSE Edge
2020-06-26,AGI,6.72,241775029.0,PSE Edge
2020-06-29,AGI,6.5,309285598.0,PSE Edge
2020-06-30,AGI,6.8,202519400.0,PSE Edge
2020-07-01,AGI,6.78,17344762.0,PSE Edge
2020-07-02,AGI,6.8,28124025.0,PSE Edge
2020-07-03,AGI,6.7,49293261.0,PSE Edge
2020-07-06,AGI,6.7,36227486.0,PSE Edge
2020-07-07,AGI,6.6,31994445.0,PSE Edge
2020-07-08,AGI,6.3,72705658.0,PSE Edge
2020-07-09,AGI,6.3,37481024.0,PSE Edge
2020-07-10,AGI,6.33,33767868.0,PSE Edge
2020-07-13,AGI,6.2,34212142.0,PSE Edge
2020-07-14,AGI,6.03,58067974.0,PSE Edge
2020-07-15,AGI,5.98,56738587.0,PSE Edge
2020-07-16,AGI,6.0,69648168.0,PSE Edge
2020-07-17,AGI,6.0,30814565.0,PSE Edge
2020-07-20,AGI,6.0,30298061.0,PSE Edge
2020-07-21,AGI,5.99,68138927.0,PSE Edge
2020-07-22,AGI,5.95,21877944.0,PSE Edge
2020-07-23,AGI,5.82,32455572.0,PSE Edge
2020-07-24,AGI,5.83,14811867.0,PSE Edge
2020-07-27,AGI,5.8,31351530.0,PSE Edge
2020-07-28,AGI,5.77,22893976.0,PSE Edge
2020-07-29,AGI,5.76,46994223.0,PSE Edge
2020-07-30,AGI,5.7,109995598.0,PSE Edge
2020-08-03,AGI,5.55,63957620.0,PSE Edge
2020-08-04,AGI,5.69,59844481.0,PSE Edge
2020-08-05,AGI,5.6,214934292.0,PSE Edge
2020-08-06,AGI,5.53,194729124.0,PSE Edge
2020-08-07,AGI,5.55,170948768.0,PSE Edge
2020-08-10,AGI,5.8,119711594.0,PSE Edge
2020-08-11,AGI,5.99,165482716.0,PSE Edge
2020-08-12,AGI,5.89,67499060.0,PSE Edge
2020-08-13,AGI,6.04,71042766.0,PSE Edge
2020-08-14,AGI,5.87,106398442.0,PSE Edge
2020-08-17,AGI,6.25,89167261.0,PSE Edge
2020-08-18,AGI,6.45,133153700.0,PSE Edge
2020-08-19,AGI,6.41,69202413.0,PSE Edge
2020-08-20,AGI,6.2,85336835.0,PSE Edge
